cluster,tool,scenario,scenario_name,category,run,throughput_rps,latency_p50,latency_p99,latency_mean,error_rate,pod_restarts,cpu_spike_pct,memory_spike_mb,baseline_cpu_mean,fault_cpu_mean,baseline_mem_mb,fault_mem_mb,recovery_time_s
bench-b,litmus,n4,Packet Loss 5%,Network,9,119.73,11.87,291.58,0.034673,0.0,0,2199.5,94.0,0.017114462392467653,0.02637477410513709,20.295998086734695,21.338301064311594,45.00015091896057
bench-b,litmus,n5,Network Partition,Network,1,119.8,15.65,211.97,0.025291,0.0,0,1989.3,96.5,0.01663016798520702,0.026401877790825992,20.476708652210885,22.0576991889313,60.0
bench-b,litmus,n5,Network Partition,Network,10,119.8,15.21,229.63,0.027434999999999998,0.0,0,2174.2,108.0,0.017870234051958978,0.027859682116932256,20.737171821853742,22.472388902091254,30.00026512145996
bench-b,litmus,n5,Network Partition,Network,11,119.8,16.66,271.1,0.029565,0.0,0,2207.2,106.0,0.017678819705066923,0.023447811664994014,21.12167835884354,22.66141872623574,59.99981093406677
bench-b,litmus,n5,Network Partition,Network,12,119.8,15.28,290.3,0.032930999999999995,0.0,0,1879.4,105.7,0.016890754403826716,0.0236738534108851,20.592633928571427,22.426924904942965,59.99989414215088
bench-b,litmus,n5,Network Partition,Network,13,119.8,14.33,339.2,0.034123,0.0,0,1882.5,105.1,0.018294940111392904,0.027786275186861543,20.806819993622447,22.741114026717558,29.999908208847046
bench-b,litmus,n5,Network Partition,Network,14,119.8,15.84,227.2,0.025466000000000003,0.0,0,2413.7,102.6,0.015957529587955103,0.025631547908699582,20.53901599702381,22.218289567490494,60.00026893615723
bench-b,litmus,n5,Network Partition,Network,15,119.8,14.95,234.88,0.026949999999999998,0.0,0,2004.9,103.4,0.017324402606448373,0.028391263958980437,20.787827845982143,22.51338224809886,60.0
bench-b,litmus,n5,Network Partition,Network,2,119.74,11.0,164.74,0.019183,0.0,0,1752.4,96.0,0.017639577228542765,0.024973283399621914,20.41897188562925,21.996406846374047,14.999773025512695
bench-b,litmus,n5,Network Partition,Network,3,119.73,11.08,242.43,0.022838,0.0,0,2064.0,95.5,0.017613978122116337,0.02630102059260758,20.456273915816325,21.921221482889734,59.99957299232483
bench-b,litmus,n5,Network Partition,Network,4,119.73,13.4,246.4,0.023433,0.0,0,2290.6,96.4,0.016800995525197343,0.025044598563042815,20.508277529761905,22.047751307034222,0.0
bench-b,litmus,n5,Network Partition,Network,5,119.8,18.29,259.45,0.031444,0.0,0,1675.2,102.0,0.017803919955799226,0.02296436152996312,20.520634034863946,22.31275249524715,0.0003287792205810547
bench-b,litmus,n5,Network Partition,Network,6,119.73,12.68,136.19,0.019493,0.0,0,2161.8,95.7,0.015672022431178264,0.026035324447049146,20.465073939732143,22.0029259743346,29.999894857406616
bench-b,litmus,n5,Network Partition,Network,7,119.8,14.71,261.38,0.030021,0.0,0,1862.3,105.9,0.016945480249642486,0.024362595014572722,20.642564174107143,22.52070461026616,0.0
bench-b,litmus,n5,Network Partition,Network,8,119.8,14.98,233.73,0.025206,0.0,0,2300.5,100.9,0.016270387092190055,0.026229010650455367,20.727657645089284,22.489772185114504,60.00001311302185
bench-b,litmus,n5,Network Partition,Network,9,119.73,14.19,191.36,0.022709,0.0,0,2038.8,93.7,0.016486735061947203,0.025248993084711287,20.53652476615646,21.984181178435115,60.0
bench-b,litmus,p1,Pod Kill,Pod/Container,1,119.8,15.53,229.89,0.026563,3.477958438396661e-05,0,0.0,0.0,,,,,
bench-b,litmus,p1,Pod Kill,Pod/Container,10,119.74,11.42,196.99,0.017571,3.4795921917951215e-05,0,2367.3,94.6,0.014643855559989864,0.022873776828032637,20.67909624787415,21.733169725836433,29.999738931655884
bench-b,litmus,p1,Pod Kill,Pod/Container,11,119.8,12.22,260.48,0.021078,1.7390094602114636e-05,0,2258.5,100.8,0.015022306583674636,0.023951254113403413,20.374541613520407,21.6298828125,60.0
bench-b,litmus,p1,Pod Kill,Pod/Container,12,119.8,10.96,238.59,0.019767,5.217028380634391e-05,0,2328.1,99.4,0.015337591084056197,0.02378500577147629,20.538330078125,21.856194818773233,60.0
bench-b,litmus,p1,Pod Kill,Pod/Container,13,119.8,12.45,255.23,0.024041,5.217028380634391e-05,0,2165.9,97.4,0.01524248806067049,0.024910006080975905,21.046986607142856,22.205381944444444,60.0
bench-b,litmus,p1,Pod Kill,Pod/Container,14,119.8,12.36,215.29,0.022421,0.0010433875315189983,0,2141.2,103.3,0.01637664130311526,0.024706277066176167,20.74924930909864,22.024117476851853,60.0
bench-b,litmus,p1,Pod Kill,Pod/Container,15,119.8,12.63,193.28,0.018393999999999997,0.00012173066221480245,0,2223.7,99.4,0.015267372186621084,0.021363992428263513,20.381184895833332,21.699521448339482,60.00009107589722
bench-b,litmus,p1,Pod Kill,Pod/Container,2,119.71,15.06,232.83,0.046736,6.960637594403648e-05,0,0.0,0.0,,,,,
bench-b,litmus,p1,Pod Kill,Pod/Container,3,119.28,18.09,10010.0,0.5953890000000001,0.0008558204523622391,0,0.0,0.0,,,,,
bench-b,litmus,p1,Pod Kill,Pod/Container,4,119.74,11.35,153.09,0.015215,0.00012178572671282925,0,0.0,0.0,,,,,
bench-b,litmus,p1,Pod Kill,Pod/Container,5,119.75,12.53,288.77,0.069601,0.00012177937057462466,0,2103.4,107.1,0.0157499401838155,0.024797340941403186,21.280446162840136,22.186217135608857,60.0
bench-b,litmus,p1,Pod Kill,Pod/Container,6,119.77,10.19,233.34,0.028945000000000002,0.0010784109093439087,0,2202.1,100.6,0.015817729205438558,0.02510946904927297,20.6470490539966,21.806892873616235,29.999929904937744
bench-b,litmus,p1,Pod Kill,Pod/Container,7,119.8,15.02,320.77,0.031240999999999998,0.00020868113522537563,0,2127.1,103.7,0.016034319991265297,0.028474683843732296,20.493316857993197,21.783743657749078,60.0
bench-b,litmus,p1,Pod Kill,Pod/Container,8,119.8,12.15,270.33,0.023231,1.7390094602114636e-05,0,2217.9,105.2,0.016684909931732328,0.026032821440253772,20.166753029336736,21.63700810185185,60.0
bench-b,litmus,p1,Pod Kill,Pod/Container,9,119.8,12.21,237.57,0.021992,5.217028380634391e-05,0,2249.6,99.3,0.015592696151930527,0.023501797232853,20.557510894982993,21.840569818773233,60.0
bench-b,litmus,p2,Container Kill,Pod/Container,1,89.08,11.29,16750.0,0.901339,0.5788046020016837,3,13917.1,98.0,0.014281901862778145,0.07095986309043292,20.107415231717688,20.84229786245353,60.00038003921509
bench-b,litmus,p2,Container Kill,Pod/Container,10,104.79,15.06,102000.0,9.196174000000001,0.7318038131970814,3,12802.4,119.5,0.01550991067856378,0.053326052328844485,20.585678411989797,21.63824665590406,60.0
bench-b,litmus,p2,Container Kill,Pod/Container,11,84.82,11.69,1160.0,0.23416700000000001,0.7747353945138872,3,13651.6,114.5,0.014559563309321578,0.04896394844082592,20.68300914115646,21.429860470479706,29.99975299835205
bench-b,litmus,p2,Container Kill,Pod/Container,12,103.95,13.65,27410.0,3.182505,0.15688435564996092,1,11983.6,91.7,0.016528318424542218,0.039304811640698614,21.014183407738095,21.13258101851852,60.0
bench-b,litmus,p2,Container Kill,Pod/Container,13,106.59,11.73,84000.0,7.621455,0.9968143530009577,3,12643.0,125.1,0.01570239499353039,0.061872470820517604,20.53481744260204,22.012633596654275,60.0
bench-b,litmus,p2,Container Kill,Pod/Container,14,98.56,15.86,24000.0,1.880239,0.4297550356138905,3,12627.1,100.7,0.01573760519096868,0.057886828669866344,21.208652210884352,21.64884409851301,60.0
bench-b,litmus,p2,Container Kill,Pod/Container,15,88.46,12.0,13670.0,0.467208,1.0389026256917462,3,12990.5,114.2,0.01527741406914962,0.050805781985213266,21.095616762329932,21.799450231481483,59.99969696998596
bench-b,litmus,p2,Container Kill,Pod/Container,2,89.0,13.04,16550.0,0.6078859999999999,0.7533813825057332,3,13635.2,99.2,0.01458237421187601,0.04970899253411278,20.242307079081634,20.97308867619926,60.00024604797363
bench-b,litmus,p2,Container Kill,Pod/Container,3,105.57,13.77,88200.0,9.202002,0.963769116921559,3,13043.7,119.4,0.015240071348670862,0.0721325274778706,20.601163903061224,21.872974537037038,60.0
bench-b,litmus,p2,Container Kill,Pod/Container,4,86.31,12.8,15860.0,0.463092,0.7161474044935685,3,13908.9,113.7,0.014298095226712616,0.05385415396352461,20.640226403061224,21.477985594795538,59.99958324432373
bench-b,litmus,p2,Container Kill,Pod/Container,5,87.65,12.1,3330.0,0.242021,0.5008318676617388,3,10155.2,123.8,0.016068601023868822,0.04048798160492785,20.660966730442176,21.77712673611111,0.0
bench-b,litmus,p2,Container Kill,Pod/Container,6,106.42,12.03,104400.0,9.820179,1.023472064523707,3,11619.8,123.1,0.017085838241553363,0.06453858673250994,20.88271949404762,22.01529224537037,60.0
bench-b,litmus,p2,Container Kill,Pod/Container,7,104.88,12.81,73200.0,4.909971,1.2017400977315165,3,13132.2,108.8,0.015141388594972171,0.06888800086861134,20.922984428146258,21.42550838694853,60.0
bench-b,litmus,p2,Container Kill,Pod/Container,8,90.11,13.64,17250.0,0.903497,0.5755039763269836,3,12638.3,119.2,0.01572238607744992,0.058929959255546095,20.846878985969386,21.473517922794116,0.0004820823669433594
bench-b,litmus,p2,Container Kill,Pod/Container,9,106.04,11.45,102000.0,6.401390999999999,0.5904679580370124,3,12145.7,113.8,0.01633286432410543,0.058747062003445906,20.58862138605442,21.357867072610293,60.0
bench-b,litmus,p3,Pod Failure,Pod/Container,1,119.8,12.8,331.26,0.027166,0.0011303561491374514,0,1951.6,99.5,0.01630301701451085,0.023704457789072726,20.99098506590136,22.272774446494466,30.000179767608643
bench-b,litmus,p3,Pod Failure,Pod/Container,10,119.8,11.02,218.11,0.019400999999999998,0.0006434335002782415,0,2207.9,99.8,0.015314276279461133,0.025589433067233616,20.780447823660715,21.9557864010989,60.00004601478577
bench-b,litmus,p3,Pod Failure,Pod/Container,11,119.8,12.16,231.93,0.020742,0.0006608235948803562,0,2245.6,103.0,0.01570809090880312,0.024362087010184,20.92998644770408,22.285358796296297,60.0
bench-b,litmus,p3,Pod Failure,Pod/Container,12,119.73,11.85,191.49,0.018003,0.0005393367897282438,0,2082.3,95.4,0.015102783023743425,0.02265850546468647,21.14071800595238,22.15968058118081,60.0
bench-b,litmus,p3,Pod Failure,Pod/Container,13,119.8,10.35,376.58,0.031303,0.0012520868113522537,0,1777.7,105.6,0.017624247879582906,0.030795315743374473,21.1028977997449,22.373697916666668,15.000040054321289
bench-b,litmus,p3,Pod Failure,Pod/Container,14,119.73,12.65,220.8,0.025601,0.0009046939698667317,0,2533.8,97.3,0.014329737610133208,0.025726847255152074,20.605580357142856,21.877911669741696,60.0
bench-b,litmus,p3,Pod Failure,Pod/Container,15,119.8,14.45,269.05,0.027607,0.0010607773237109816,0,2420.7,98.1,0.015303857683040867,0.026579308609245206,21.088309151785715,22.484447337962962,60.0
bench-b,litmus,p3,Pod Failure,Pod/Container,2,119.8,10.84,213.12,0.01905,0.0006608235948803562,0,2438.6,95.3,0.014917249729665861,0.024328750928439655,21.285667782738095,22.1856838099631,60.0
bench-b,litmus,p3,Pod Failure,Pod/Container,3,119.8,11.53,249.34,0.024187,0.000521702838063439,0,2285.8,101.0,0.015464676198090476,0.024955244591280398,21.074790072278912,22.217644186580884,60.0
bench-b,litmus,p3,Pod Failure,Pod/Container,4,119.8,10.63,205.31,0.016758,0.0011651363383416806,0,2314.6,98.3,0.01482950531744456,0.020912909667625882,20.810174851190474,22.14308449074074,60.0
bench-b,litmus,p3,Pod Failure,Pod/Container,5,119.8,11.9,218.24,0.020295,0.0011303561491374514,0,2302.2,99.9,0.015861303224290885,0.025108008322679957,21.000597895408163,22.099796070772058,59.99992394447327
bench-b,litmus,p3,Pod Failure,Pod/Container,6,119.74,9.81,191.62,0.017013,0.001200459306169317,0,2224.2,97.3,0.015322381452409555,0.022580465033067938,20.80185081845238,21.959968171296296,60.0
bench-b,litmus,p3,Pod Failure,Pod/Container,7,119.8,14.76,325.38,0.028951,0.0013564273789649416,0,2068.9,103.3,0.016489257191140704,0.02550111928390777,21.19604326105442,22.363712086397058,60.0
bench-b,litmus,p3,Pod Failure,Pod/Container,8,119.8,11.39,217.09,0.018015999999999997,0.0012520868113522537,0,2160.2,99.8,0.015177904305454525,0.023468713502569793,21.146663743622447,22.349878020446095,60.0
bench-b,litmus,p3,Pod Failure,Pod/Container,9,119.8,12.62,346.11,0.031463,0.0014259877573734002,0,1924.7,101.9,0.0170420037116275,0.029076961843071014,21.096520248724488,22.388347555350553,60.0
bench-b,litmus,r1,CPU Stress 80%,Resource,1,119.74,13.03,203.39,0.024846,0.0,0,5856.1,95.4,0.016823105202246755,0.045504387542182376,19.480980282738095,21.113120918843283,29.999586820602417
bench-b,litmus,r1,CPU Stress 80%,Resource,10,119.8,13.4,262.14,0.028423999999999998,0.0,0,5928.6,99.2,0.016600534983472703,0.05263507796159054,20.58521338222789,22.20949451958955,60.0
bench-b,litmus,r1,CPU Stress 80%,Resource,11,119.8,15.14,296.19,0.033914,0.0,0,5851.5,101.8,0.016812150899395473,0.05098149914028024,20.72240380527211,22.317994986007463,60.0
bench-b,litmus,r1,CPU Stress 80%,Resource,12,119.8,16.88,322.56,0.042489,0.0,0,5468.9,108.1,0.017945921771568188,0.054109878392666795,20.34022906037415,22.31532765858209,59.99986910820007
bench-b,litmus,r1,CPU Stress 80%,Resource,13,119.8,14.52,260.61,0.034184,0.00020868113522537563,0,6001.7,105.1,0.016360318563883352,0.04955260035209002,20.879749946853742,22.53503964552239,60.0
bench-b,litmus,r1,CPU Stress 80%,Resource,14,119.8,19.66,361.47,0.05999,0.0,0,1738.6,107.7,0.054456988546482864,0.060566556283777113,20.874176232993197,22.714435634328357,14.999550104141235
bench-b,litmus,r1,CPU Stress 80%,Resource,15,119.8,17.9,260.35,0.032101,0.0,0,5791.9,100.3,0.017005415507053007,0.05288624724224638,20.642817283163264,22.19596840018657,60.0
bench-b,litmus,r1,CPU Stress 80%,Resource,2,119.73,11.45,172.03,0.021954,0.0,0,5681.0,98.7,0.017311788750605406,0.04740677598094632,19.90693425807823,21.446638875932837,60.0
bench-b,litmus,r1,CPU Stress 80%,Resource,3,119.74,12.94,173.82,0.023535,0.0,0,6071.0,94.7,0.01625250956081508,0.048405494851905866,19.83854830994898,21.367129197761194,60.0
bench-b,litmus,r1,CPU Stress 80%,Resource,4,119.8,12.72,245.89,0.030171,3.478018920422927e-05,0,5696.8,105.7,0.017274690507715813,0.05292425207378468,20.139123618197278,22.02266499533582,60.0
bench-b,litmus,r1,CPU Stress 80%,Resource,5,119.73,13.22,182.27,0.024056,0.0,0,6220.8,96.0,0.015849646592933853,0.040710838400269865,19.82898862670068,21.351606226679106,60.0
bench-b,litmus,r1,CPU Stress 80%,Resource,6,119.8,14.6,263.93,0.033695,0.0,0,5735.3,103.3,0.017205769962042993,0.05185625954663317,20.025223214285713,21.977903451492537,60.0
bench-b,litmus,r1,CPU Stress 80%,Resource,7,119.8,15.47,297.47,0.036813000000000005,0.0,0,5454.2,107.4,0.018032564754311007,0.045690862371705714,20.709095982142856,22.56672691231343,60.000149965286255
bench-b,litmus,r1,CPU Stress 80%,Resource,8,119.8,13.82,229.25,0.028007,0.0,0,5830.5,104.0,0.016904027572414326,0.04861132985386781,20.261216517857143,21.957949510261194,60.0
bench-b,litmus,r1,CPU Stress 80%,Resource,9,119.8,16.75,352.77,0.042209,0.0,0,5500.9,108.4,0.01789993055420416,0.04818698045769975,20.50752650669643,22.619096898320894,60.0
bench-b,litmus,r2,Memory Pressure 80%,Resource,1,119.74,11.89,196.61,0.020017,0.0,0,5694.8,248.9,0.017241098131508446,0.05342443966260616,20.178219334608844,29.16084130130597,60.0
bench-b,litmus,r2,Memory Pressure 80%,Resource,10,119.8,14.39,263.93,0.03196,0.0,0,5348.7,250.0,0.0176302042243367,0.04825218463199272,20.890625,30.39571187033582,60.0
bench-b,litmus,r2,Memory Pressure 80%,Resource,11,119.8,15.81,262.4,0.029366,0.0,0,5742.5,250.3,0.01709067536909633,0.04904847299811151,20.845809417517007,29.92859433302239,60.0
bench-b,litmus,r2,Memory Pressure 80%,Resource,12,119.8,17.45,269.57,0.02975,0.0,0,5885.6,250.1,0.016702834681563195,0.04459378104322629,20.784060108418366,28.825618003731343,60.0
bench-b,litmus,r2,Memory Pressure 80%,Resource,13,119.8,15.23,254.08,0.027083,0.0,0,5047.1,249.9,0.0178081777402318,0.04247212422202562,20.905605601615648,29.29149661847015,29.999853134155273
bench-b,litmus,r2,Memory Pressure 80%,Resource,14,119.73,12.38,178.82,0.021429,0.0,0,5967.6,249.9,0.016444332607189586,0.04753978047217824,20.331838594812925,29.375918260261194,45.00013995170593
bench-b,litmus,r2,Memory Pressure 80%,Resource,15,119.74,10.19,172.41,0.018571999999999998,0.0,0,5665.9,249.2,0.017324450540658006,0.04482332218126787,21.080629517431973,28.714012943097014,44.9996440410614
bench-b,litmus,r2,Memory Pressure 80%,Resource,2,119.8,15.81,315.39,0.036549,0.0,0,5445.2,251.8,0.01791695164118828,0.04684221203584355,20.625803837159864,28.99030725279851,60.0
bench-b,litmus,r2,Memory Pressure 80%,Resource,3,119.8,18.24,235.39,0.031026,0.0,0,5404.0,251.3,0.01813775049349184,0.046240041141348255,20.662873352465986,30.151133978544777,60.0
bench-b,litmus,r2,Memory Pressure 80%,Resource,4,119.8,16.4,304.64,0.032793,0.0,0,5641.5,250.6,0.0173244738177286,0.04792423296013061,20.815801711309526,29.957570545708954,60.0
bench-b,litmus,r2,Memory Pressure 80%,Resource,5,119.74,13.01,181.38,0.022316,0.0,0,5929.9,250.7,0.016567989310927313,0.05168308739484813,20.634214232568027,28.65227087220149,60.0
bench-b,litmus,r2,Memory Pressure 80%,Resource,6,119.73,13.17,241.02,0.028773,0.0,0,5758.2,251.6,0.016974105101281233,0.04802698601062842,20.428106398809526,28.683360541044777,59.99964213371277
bench-b,litmus,r2,Memory Pressure 80%,Resource,7,119.73,10.75,174.46,0.018466,0.0,0,5955.5,250.5,0.01648821432315416,0.04315929420950128,20.315987723214285,29.366939715485074,60.0
bench-b,litmus,r2,Memory Pressure 80%,Resource,8,119.74,12.98,94.78,0.018549,0.0016702042520616584,1,1322.5,243.7,0.05358679755313978,0.022037960593822344,29.63503799957483,24.19840366633858,0.0
bench-b,litmus,r2,Memory Pressure 80%,Resource,9,119.8,16.3,312.32,0.030395,0.0,0,5864.4,246.9,0.01674645749190304,0.05849599716640903,20.366762329931973,28.724055503731343,60.00036883354187
